0,1,2,3,4,5,6,7,8
OPP-012791,ACC-000061,PROD-0030,Upsell,2024-07-07 05:38:44,,Proposal,82869.5234375,0.5299999713897705
OPP-012792,ACC-000030,PROD-0097,Expansion,2023-11-17 23:19:32,,Qualified,17852.44921875,0.4099999964237213
OPP-012793,ACC-000031,PROD-0055,Expansion,2022-08-21 09:27:59,,Open,59389.98046875,0.15000000596046448
OPP-012795,ACC-000013,PROD-0053,Upsell,2023-08-29 01:30:56,,Open,83313.4921875,0.3100000023841858
OPP-012796,ACC-000053,PROD-0034,Upsell,2022-06-03 07:13:28,,Qualified,46309.921875,0.38999998569488525
OPP-012797,ACC-000049,PROD-0084,Expansion,2024-03-04 06:58:43,,Open,4594.2998046875,0.47999998927116394
OPP-012799,ACC-000054,PROD-0019,Upsell,2021-08-05 01:43:39,,Negotiation,80356.7421875,0.8899999856948853
OPP-012801,ACC-000011,PROD-0019,Expansion,2022-11-29 11:40:38,,Negotiation,30414.330078125,0.6499999761581421
OPP-012803,ACC-000014,PROD-0071,New Business,2023-06-13 14:37:12,,Proposal,54703.33984375,0.4099999964237213
OPP-012805,ACC-000061,PROD-0009,New Business,2022-11-17 20:11:47,,Qualified,59278.94140625,0.3799999952316284
OPP-012806,ACC-000049,PROD-0046,Cross-sell,2022-09-14 04:35:01,,Qualified,74994.4296875,0.4699999988079071
OPP-012808,ACC-000062,PROD-0059,New Business,2024-11-24 05:31:23,,Negotiation,7195.22021484375,0.6600000262260437
OPP-012810,ACC-000023,PROD-0042,Expansion,2022-01-06 02:36:13,,Open,1182.81005859375,0.14000000059604645
OPP-012811,ACC-000020,PROD-0037,Renewal,2025-04-01 02:13:40,,Open,29075.5390625,0.4300000071525574
OPP-012813,ACC-000021,PROD-0041,New Business,2023-07-25 21:40:24,,Proposal,33839.2890625,0.3700000047683716
OPP-012814,ACC-000033,PROD-0020,Cross-sell,2023-05-02 20:21:24,,Proposal,52250.83984375,0.47999998927116394
OPP-012815,ACC-000040,PROD-0032,Renewal,2024-09-26 20:16:42,,Qualified,12919.0595703125,0.3199999928474426
OPP-012816,ACC-000025,PROD-0087,Expansion,2023-09-04 23:58:50,,Negotiation,25549.390625,0.6399999856948853
OPP-012817,ACC-000059,PROD-0073,New Business,2021-08-23 17:43:09,,Proposal,6287.39990234375,0.5299999713897705
OPP-012818,ACC-000001,PROD-0032,Expansion,2024-04-28 15:56:22,,Qualified,74714.4296875,0.2800000011920929
OPP-012819,ACC-000006,PROD-0081,Renewal,2024-10-21 04:25:56,,Negotiation,62270.0703125,0.6700000166893005
OPP-012823,ACC-000014,PROD-0013,Cross-sell,2022-02-21 18:17:08,,Negotiation,7170.240234375,0.6399999856948853
OPP-012825,ACC-000031,PROD-0012,Upsell,2023-02-05 15:47:37,,Negotiation,90541.7890625,0.8999999761581421
OPP-012828,ACC-000057,PROD-0046,Expansion,2024-08-07 20:09:18,,Qualified,76870.40625,0.44999998807907104
OPP-012829,ACC-000039,PROD-0001,Cross-sell,2024-07-25 00:06:13,,Qualified,41959.6796875,0.2199999988079071
OPP-012830,ACC-000028,PROD-0049,Renewal,2024-03-11 07:52:34,,Proposal,8904.9501953125,0.5
OPP-012831,ACC-000040,PROD-0094,Upsell,2022-08-17 12:09:24,,Qualified,46726.5703125,0.28999999165534973
OPP-012833,ACC-000052,PROD-0076,Expansion,2024-09-24 11:12:10,,Proposal,67324.421875,0.4300000071525574
OPP-012835,ACC-000027,PROD-0060,Expansion,2021-11-20 08:05:20,,Proposal,59548.328125,0.3799999952316284
OPP-012836,ACC-000001,PROD-0024,Renewal,2024-02-11 20:28:18,,Open,78479.046875,0.49000000953674316
OPP-012837,ACC-000021,PROD-0014,Expansion,2023-02-14 22:10:05,,Negotiation,22697.7890625,0.8799999952316284
OPP-012840,ACC-000036,PROD-0075,Upsell,2021-09-04 22:40:05,,Open,17029.66015625,0.6899999976158142
OPP-012841,ACC-000008,PROD-0039,New Business,2022-10-12 03:02:35,,Open,97956.140625,0.5600000023841858
OPP-012842,ACC-000012,PROD-0081,Cross-sell,2021-07-17 09:23:55,,Proposal,44299.1015625,0.5099999904632568
OPP-012843,ACC-000040,PROD-0066,Expansion,2022-01-21 02:10:00,,Proposal,33000.78125,0.49000000953674316
OPP-012845,ACC-000052,PROD-0031,Upsell,2023-11-29 22:34:49,,Negotiation,40174.69921875,0.8600000143051147
OPP-012846,ACC-000014,PROD-0072,Renewal,2022-04-25 10:03:20,,Negotiation,2046.300048828125,0.7400000095367432
OPP-012847,ACC-000015,PROD-0099,New Business,2023-04-08 06:34:37,,Proposal,63818.05078125,0.5699999928474426
OPP-012848,ACC-000021,PROD-0076,Upsell,2024-11-21 12:11:34,,Qualified,22674.83984375,0.25
OPP-012849,ACC-000046,PROD-0044,Expansion,2025-01-01 14:20:14,,Qualified,11267.6796875,0.27000001072883606
OPP-012850,ACC-000054,PROD-0054,Cross-sell,2025-03-31 12:33:58,,Proposal,69405.6484375,0.3199999928474426
OPP-012854,ACC-000002,PROD-0031,Renewal,2022-05-21 18:03:43,,Qualified,49270.0,0.38999998569488525
OPP-012855,ACC-000062,PROD-0041,Expansion,2021-06-29 10:52:02,,Qualified,88445.0625,0.4699999988079071
OPP-012858,ACC-000003,PROD-0095,New Business,2022-08-15 00:34:22,,Proposal,32352.470703125,0.5400000214576721
OPP-012859,ACC-000050,PROD-0025,Expansion,2024-08-01 07:07:27,,Open,98997.9921875,0.6299999952316284
OPP-012860,ACC-000023,PROD-0092,Upsell,2023-07-18 08:46:06,,Qualified,7721.58984375,0.47999998927116394
OPP-012861,ACC-000029,PROD-0089,Upsell,2024-11-02 03:40:07,,Qualified,59773.73828125,0.5
OPP-012862,ACC-000024,PROD-0080,New Business,2021-10-09 05:42:29,,Proposal,50810.21875,0.4300000071525574
OPP-012863,ACC-000059,PROD-0086,Upsell,2022-06-03 22:09:43,,Qualified,32023.439453125,0.2199999988079071
OPP-012864,ACC-000022,PROD-0088,Cross-sell,2023-06-26 01:27:53,,Negotiation,96776.421875,0.8700000047683716
OPP-012865,ACC-000039,PROD-0009,Upsell,2025-05-20 04:23:52,,Proposal,61917.859375,0.5600000023841858
OPP-012866,ACC-000001,PROD-0054,Upsell,2022-03-12 19:53:27,,Negotiation,60987.828125,0.6299999952316284
OPP-012868,ACC-000002,PROD-0076,Cross-sell,2023-08-04 04:04:48,,Qualified,17596.58984375,0.38999998569488525
OPP-012870,ACC-000020,PROD-0050,Renewal,2024-05-03 11:24:31,,Qualified,65629.671875,0.25
OPP-012871,ACC-000007,PROD-0029,Cross-sell,2023-06-12 13:05:34,,Qualified,72146.2421875,0.4099999964237213
OPP-012872,ACC-000050,PROD-0073,Upsell,2024-12-10 11:43:01,,Qualified,64084.19140625,0.23999999463558197
OPP-012873,ACC-000047,PROD-0032,Expansion,2025-04-25 17:59:21,,Proposal,8779.650390625,0.46000000834465027
OPP-012874,ACC-000034,PROD-0075,New Business,2022-12-12 23:53:43,,Qualified,53741.26953125,0.4699999988079071
OPP-012876,ACC-000046,PROD-0073,New Business,2023-01-27 15:13:59,,Open,99929.2890625,0.6399999856948853
OPP-012877,ACC-000011,PROD-0008,New Business,2025-02-08 22:09:55,,Negotiation,22217.41015625,0.7900000214576721
OPP-012878,ACC-000007,PROD-0079,Cross-sell,2023-06-27 00:34:06,,Qualified,67230.421875,0.27000001072883606
OPP-012880,ACC-000052,PROD-0022,Upsell,2023-11-13 06:40:30,,Negotiation,14391.2001953125,0.8199999928474426
OPP-012883,ACC-000017,PROD-0089,Upsell,2024-08-24 09:38:42,,Qualified,60036.62109375,0.41999998688697815
OPP-012884,ACC-000049,PROD-0099,New Business,2022-11-24 03:23:06,,Negotiation,28928.970703125,0.6700000166893005
OPP-012885,ACC-000060,PROD-0024,Renewal,2024-03-05 14:40:10,,Open,29228.890625,0.49000000953674316
OPP-012886,ACC-000006,PROD-0059,Upsell,2024-04-26 12:32:41,,Proposal,43427.6484375,0.47999998927116394
OPP-012888,ACC-000005,PROD-0078,New Business,2022-02-25 06:51:17,,Open,42751.171875,0.1599999964237213
OPP-012890,ACC-000014,PROD-0078,Renewal,2025-01-16 06:09:24,,Qualified,61826.16015625,0.4000000059604645
OPP-012891,ACC-000001,PROD-0095,New Business,2024-07-15 17:10:29,,Open,23876.080078125,0.23000000417232513
OPP-012892,ACC-000006,PROD-0040,Cross-sell,2023-12-31 18:18:19,,Qualified,81802.421875,0.25999999046325684
OPP-012893,ACC-000057,PROD-0025,Expansion,2023-09-14 10:32:02,,Proposal,88878.53125,0.5299999713897705
OPP-012894,ACC-000005,PROD-0083,Cross-sell,2024-05-23 22:57:17,,Open,55909.62109375,0.6800000071525574
OPP-012895,ACC-000007,PROD-0080,New Business,2022-09-04 22:17:00,,Proposal,48163.94140625,0.550000011920929
OPP-012896,ACC-000002,PROD-0002,Cross-sell,2024-12-01 22:37:54,,Negotiation,31243.66015625,0.6000000238418579
OPP-012897,ACC-000001,PROD-0007,Upsell,2024-01-07 02:04:24,,Negotiation,76899.53125,0.8299999833106995
OPP-012899,ACC-000003,PROD-0028,Expansion,2022-07-14 15:02:48,,Proposal,93712.3671875,0.5699999928474426
OPP-012902,ACC-000044,PROD-0085,New Business,2023-07-19 12:02:12,,Open,77012.5625,0.18000000715255737
OPP-012904,ACC-000054,PROD-0070,New Business,2023-08-28 00:28:25,,Qualified,9436.6904296875,0.30000001192092896
OPP-012905,ACC-000053,PROD-0052,Cross-sell,2022-10-08 11:45:05,,Qualified,32303.44921875,0.3100000023841858
OPP-012906,ACC-000060,PROD-0011,Expansion,2023-08-12 13:06:48,,Proposal,85574.859375,0.5699999928474426
OPP-012907,ACC-000011,PROD-0073,Cross-sell,2024-07-27 16:43:28,,Open,98602.796875,0.6600000262260437
OPP-012909,ACC-000026,PROD-0089,Expansion,2024-01-03 17:38:13,,Proposal,31348.029296875,0.5699999928474426
OPP-012910,ACC-000031,PROD-0014,Renewal,2022-10-08 03:18:30,,Negotiation,73815.71875,0.7400000095367432
OPP-012911,ACC-000054,PROD-0021,Renewal,2024-11-24 22:17:39,,Proposal,75951.203125,0.4300000071525574
OPP-012912,ACC-000015,PROD-0035,Expansion,2025-02-28 09:23:43,,Qualified,24128.8203125,0.36000001430511475
OPP-012914,ACC-000058,PROD-0065,New Business,2024-12-29 17:14:52,,Proposal,69841.6484375,0.41999998688697815
OPP-012915,ACC-000021,PROD-0039,Upsell,2022-02-13 10:31:25,,Negotiation,47041.83984375,0.8600000143051147
OPP-012918,ACC-000008,PROD-0033,New Business,2022-06-03 16:52:18,,Qualified,13004.8095703125,0.4099999964237213
OPP-012919,ACC-000060,PROD-0098,Expansion,2025-03-27 18:19:31,,Open,56606.19140625,0.20999999344348907
OPP-012920,ACC-000010,PROD-0072,Upsell,2022-07-19 23:21:15,,Open,59922.16015625,0.30000001192092896
OPP-012922,ACC-000004,PROD-0014,Upsell,2022-02-21 15:36:38,,Open,20693.44921875,0.5299999713897705
OPP-012923,ACC-000020,PROD-0091,Upsell,2025-06-06 03:26:10,,Proposal,70370.34375,0.3499999940395355
OPP-012924,ACC-000017,PROD-0073,New Business,2021-11-28 17:42:00,,Open,49910.03125,0.30000001192092896
OPP-012925,ACC-000017,PROD-0081,Upsell,2024-06-15 22:00:14,,Qualified,17505.91015625,0.20999999344348907
OPP-012926,ACC-000014,PROD-0032,Expansion,2023-10-18 20:45:20,,Open,43989.578125,0.33000001311302185
OPP-012929,ACC-000003,PROD-0010,Expansion,2023-03-11 17:14:37,,Qualified,19563.990234375,0.4099999964237213
OPP-012930,ACC-000003,PROD-0042,Upsell,2023-04-10 22:03:00,,Qualified,13907.8798828125,0.23000000417232513
OPP-012932,ACC-000060,PROD-0097,Renewal,2022-10-06 04:24:30,,Open,95588.6171875,0.28999999165534973
OPP-012934,ACC-000015,PROD-0034,Cross-sell,2022-03-07 22:08:06,,Proposal,29526.099609375,0.5600000023841858
OPP-012935,ACC-000030,PROD-0023,Upsell,2024-02-21 11:01:12,,Qualified,36539.5390625,0.3700000047683716
OPP-012936,ACC-000002,PROD-0019,Renewal,2023-07-16 01:11:00,,Qualified,29509.759765625,0.3400000035762787
OPP-012937,ACC-000062,PROD-0077,Renewal,2025-06-09 19:21:24,,Negotiation,78964.90625,0.7900000214576721
OPP-012938,ACC-000002,PROD-0067,Renewal,2024-04-23 07:46:25,,Negotiation,39306.66015625,0.8799999952316284
OPP-012939,ACC-000033,PROD-0036,Renewal,2021-10-09 14:20:23,,Proposal,25022.119140625,0.4399999976158142
OPP-012940,ACC-000040,PROD-0086,Renewal,2024-10-14 10:33:25,,Open,24728.91015625,0.12999999523162842
OPP-012941,ACC-000062,PROD-0006,Cross-sell,2022-10-29 06:53:39,,Negotiation,97638.140625,0.6800000071525574
OPP-012942,ACC-000055,PROD-0078,New Business,2025-06-06 06:09:10,,Qualified,31579.9609375,0.4099999964237213
OPP-012944,ACC-000052,PROD-0069,Cross-sell,2023-05-06 06:56:50,,Proposal,69282.28125,0.4000000059604645
OPP-012945,ACC-000032,PROD-0017,Expansion,2023-03-21 03:41:55,,Proposal,95723.03125,0.33000001311302185
OPP-012946,ACC-000002,PROD-0011,Expansion,2024-12-15 17:23:57,,Proposal,47435.26171875,0.5400000214576721
OPP-012948,ACC-000045,PROD-0054,Upsell,2023-04-03 01:04:40,,Qualified,72323.8984375,0.25999999046325684
OPP-012950,ACC-000007,PROD-0082,Upsell,2022-11-29 02:10:02,,Negotiation,88555.03125,0.7099999785423279
OPP-012952,ACC-000007,PROD-0051,New Business,2021-12-29 05:31:43,,Qualified,69914.21875,0.3700000047683716
OPP-012954,ACC-000026,PROD-0033,Renewal,2023-07-24 08:30:27,,Open,18375.0390625,0.38999998569488525
OPP-012955,ACC-000020,PROD-0045,New Business,2025-03-25 05:10:12,,Proposal,42473.390625,0.5
OPP-012956,ACC-000016,PROD-0001,Expansion,2023-08-01 15:37:39,,Proposal,91016.0078125,0.3100000023841858
OPP-012957,ACC-000021,PROD-0068,Upsell,2025-06-08 21:56:38,,Open,18661.75,0.6899999976158142
OPP-012958,ACC-000041,PROD-0044,New Business,2023-03-06 06:31:45,,Qualified,27052.7890625,0.2800000011920929
OPP-012960,ACC-000022,PROD-0016,Upsell,2023-03-20 05:04:04,,Proposal,8195.23046875,0.5400000214576721
OPP-012961,ACC-000050,PROD-0063,Cross-sell,2023-04-27 17:13:44,,Open,86286.546875,0.3199999928474426
OPP-012962,ACC-000022,PROD-0078,New Business,2025-02-07 03:31:21,,Qualified,7422.4599609375,0.33000001311302185
OPP-012966,ACC-000012,PROD-0039,New Business,2022-12-02 16:51:57,,Qualified,70599.03125,0.3799999952316284
OPP-012967,ACC-000019,PROD-0012,Cross-sell,2022-03-02 20:50:12,,Proposal,21478.009765625,0.4099999964237213
OPP-012970,ACC-000022,PROD-0053,Upsell,2025-02-12 23:16:40,,Qualified,99354.0625,0.2800000011920929
OPP-012971,ACC-000021,PROD-0040,Cross-sell,2021-11-04 07:39:31,,Qualified,55431.5,0.33000001311302185
OPP-012972,ACC-000060,PROD-0036,New Business,2021-12-01 22:35:58,,Qualified,57592.0390625,0.3400000035762787
OPP-012973,ACC-000019,PROD-0082,Renewal,2021-11-03 02:26:50,,Negotiation,14923.740234375,0.8199999928474426
OPP-012974,ACC-000052,PROD-0093,Expansion,2021-11-03 10:28:39,,Qualified,92700.84375,0.30000001192092896
OPP-012975,ACC-000018,PROD-0098,Cross-sell,2024-11-16 10:00:13,,Negotiation,51463.41015625,0.75
OPP-012977,ACC-000027,PROD-0034,Renewal,2022-02-16 15:51:30,,Proposal,62854.75,0.5199999809265137
OPP-012978,ACC-000021,PROD-0080,New Business,2023-10-16 00:11:58,,Open,34638.0,0.5699999928474426
OPP-012979,ACC-000007,PROD-0048,Cross-sell,2023-04-25 06:57:20,,Open,5004.6298828125,0.44999998807907104
OPP-012980,ACC-000025,PROD-0090,Renewal,2023-08-02 20:59:42,,Negotiation,94267.3984375,0.6299999952316284
OPP-012983,ACC-000035,PROD-0029,Renewal,2024-12-04 21:49:27,,Open,22488.029296875,0.3400000035762787
OPP-012984,ACC-000021,PROD-0028,Expansion,2024-06-15 22:04:13,,Open,8408.900390625,0.6800000071525574
OPP-012986,ACC-000062,PROD-0088,New Business,2021-09-16 08:29:10,,Qualified,92376.3828125,0.2199999988079071
OPP-012988,ACC-000028,PROD-0080,Cross-sell,2022-03-31 10:07:58,,Qualified,91627.28125,0.3100000023841858
OPP-012989,ACC-000013,PROD-0082,Upsell,2021-08-18 08:18:00,,Qualified,68153.1796875,0.33000001311302185
OPP-012990,ACC-000015,PROD-0001,Upsell,2022-01-21 22:20:49,,Open,51559.5,0.5899999737739563
OPP-012991,ACC-000007,PROD-0086,New Business,2022-09-24 06:46:00,,Open,83026.6796875,0.14000000059604645
OPP-012993,ACC-000015,PROD-0083,Renewal,2024-05-17 22:58:47,,Open,88346.3828125,0.17000000178813934
OPP-012994,ACC-000027,PROD-0069,New Business,2024-05-28 17:02:59,,Negotiation,37465.05859375,0.800000011920929
OPP-012996,ACC-000055,PROD-0049,Renewal,2024-06-19 23:02:17,,Qualified,82974.328125,0.3799999952316284
OPP-012997,ACC-000033,PROD-0031,Cross-sell,2023-01-04 12:59:34,,Proposal,78389.421875,0.44999998807907104
OPP-012998,ACC-000035,PROD-0066,Cross-sell,2024-04-28 06:10:46,,Proposal,22641.310546875,0.5199999809265137
OPP-013001,ACC-000012,PROD-0047,Expansion,2025-04-15 14:41:52,,Negotiation,98999.4375,0.7699999809265137
OPP-013003,ACC-000009,PROD-0067,Cross-sell,2021-11-30 20:55:46,,Qualified,61966.51953125,0.44999998807907104
OPP-013006,ACC-000044,PROD-0090,Expansion,2024-02-07 22:51:16,,Qualified,73672.3125,0.46000000834465027
OPP-013007,ACC-000018,PROD-0026,Expansion,2021-06-28 21:40:27,,Proposal,76503.546875,0.4000000059604645
OPP-013008,ACC-000052,PROD-0042,Upsell,2024-12-25 14:51:02,,Open,82630.578125,0.6600000262260437
OPP-013009,ACC-000012,PROD-0014,Expansion,2025-05-31 16:55:39,,Negotiation,66417.65625,0.8700000047683716
OPP-013011,ACC-000018,PROD-0086,New Business,2022-03-19 13:20:31,,Proposal,17022.55078125,0.38999998569488525
OPP-013013,ACC-000019,PROD-0059,Expansion,2024-12-29 21:47:36,,Proposal,51270.390625,0.4699999988079071
OPP-013015,ACC-000051,PROD-0007,Cross-sell,2022-08-17 20:31:28,,Proposal,49468.37890625,0.5
OPP-013017,ACC-000014,PROD-0027,Cross-sell,2024-02-09 14:48:42,,Negotiation,28725.41015625,0.8500000238418579
OPP-013020,ACC-000003,PROD-0009,Cross-sell,2024-02-05 10:13:07,,Negotiation,21051.83984375,0.7599999904632568
OPP-013021,ACC-000011,PROD-0053,New Business,2022-09-13 10:36:06,,Open,93306.671875,0.3499999940395355
OPP-013022,ACC-000045,PROD-0014,Expansion,2022-01-29 21:42:29,,Open,52177.2109375,0.30000001192092896
OPP-013024,ACC-000013,PROD-0097,Expansion,2024-01-26 05:17:59,,Negotiation,22941.080078125,0.7400000095367432
OPP-013025,ACC-000059,PROD-0029,New Business,2025-02-11 17:20:03,,Negotiation,38202.7109375,0.8500000238418579
OPP-013027,ACC-000017,PROD-0074,Cross-sell,2024-03-24 03:48:23,,Proposal,65200.71875,0.5199999809265137
OPP-013028,ACC-000057,PROD-0001,Expansion,2024-10-16 03:54:29,,Open,14151.6796875,0.6600000262260437
OPP-013029,ACC-000038,PROD-0032,Upsell,2024-06-19 21:29:06,,Negotiation,28404.669921875,0.6000000238418579
OPP-013030,ACC-000059,PROD-0088,New Business,2023-09-06 10:16:25,,Negotiation,49290.26171875,0.8600000143051147
OPP-013031,ACC-000005,PROD-0086,Upsell,2021-11-24 21:20:57,,Qualified,64156.421875,0.23999999463558197
OPP-013032,ACC-000005,PROD-0017,Cross-sell,2023-08-08 17:26:27,,Qualified,57157.83984375,0.25
OPP-013033,ACC-000047,PROD-0035,Upsell,2024-01-26 17:04:33,,Proposal,30329.140625,0.46000000834465027
OPP-013034,ACC-000032,PROD-0058,Renewal,2022-06-11 05:17:45,,Open,92220.96875,0.6499999761581421
OPP-013035,ACC-000048,PROD-0016,Cross-sell,2024-06-02 22:42:17,,Proposal,55214.41015625,0.5299999713897705
OPP-013036,ACC-000023,PROD-0083,New Business,2022-09-12 06:43:14,,Open,60082.2890625,0.4399999976158142
OPP-013037,ACC-000059,PROD-0056,Expansion,2021-08-17 08:01:59,,Negotiation,46912.48046875,0.6899999976158142
OPP-013039,ACC-000023,PROD-0067,Renewal,2022-12-06 15:47:58,,Open,38577.2890625,0.3700000047683716
OPP-013040,ACC-000050,PROD-0043,Renewal,2024-04-26 15:02:44,,Qualified,94177.09375,0.4699999988079071
OPP-013041,ACC-000022,PROD-0010,Renewal,2022-03-08 11:35:44,,Proposal,13249.419921875,0.38999998569488525
OPP-013042,ACC-000061,PROD-0092,Expansion,2024-06-12 01:48:20,,Negotiation,36195.37109375,0.7799999713897705
OPP-013043,ACC-000026,PROD-0097,Expansion,2023-07-02 19:46:56,,Qualified,29690.0390625,0.33000001311302185
OPP-013044,ACC-000029,PROD-0051,Expansion,2024-12-08 06:48:48,,Open,85622.5625,0.20999999344348907
OPP-013045,ACC-000035,PROD-0051,Cross-sell,2023-06-01 12:28:00,,Open,58067.171875,0.15000000596046448
OPP-013047,ACC-000033,PROD-0017,Expansion,2022-10-17 13:06:09,,Qualified,28040.609375,0.27000001072883606
OPP-013048,ACC-000056,PROD-0069,Cross-sell,2022-09-27 17:54:58,,Proposal,26338.890625,0.4099999964237213
OPP-013050,ACC-000042,PROD-0066,Upsell,2024-12-15 01:38:08,,Qualified,52499.16015625,0.3799999952316284
OPP-013051,ACC-000056,PROD-0098,Upsell,2023-03-13 15:35:53,,Open,2771.360107421875,0.4300000071525574
OPP-013052,ACC-000026,PROD-0010,Cross-sell,2023-04-08 20:45:53,,Proposal,92824.25,0.38999998569488525
OPP-013054,ACC-000054,PROD-0051,Upsell,2024-11-13 09:47:41,,Open,63481.16015625,0.4699999988079071
OPP-013055,ACC-000043,PROD-0027,New Business,2025-02-03 12:45:29,,Negotiation,57005.05078125,0.8299999833106995
OPP-013056,ACC-000049,PROD-0050,Expansion,2022-10-22 02:14:29,,Proposal,50855.328125,0.3100000023841858
OPP-013057,ACC-000012,PROD-0036,Cross-sell,2024-04-28 13:31:45,,Negotiation,27245.8203125,0.800000011920929
OPP-013058,ACC-000059,PROD-0100,New Business,2022-11-17 22:37:09,,Proposal,6001.18994140625,0.33000001311302185
OPP-013059,ACC-000057,PROD-0043,Cross-sell,2022-05-21 15:30:02,,Open,93375.109375,0.14000000059604645
OPP-013060,ACC-000054,PROD-0083,Upsell,2022-07-07 10:58:38,,Proposal,27917.529296875,0.3400000035762787
OPP-013061,ACC-000048,PROD-0003,New Business,2023-06-15 03:44:45,,Proposal,21147.2109375,0.41999998688697815
OPP-013063,ACC-000029,PROD-0068,Upsell,2022-02-24 16:42:56,,Negotiation,77236.078125,0.8100000023841858
OPP-013064,ACC-000057,PROD-0059,Cross-sell,2021-08-24 17:38:41,,Open,31357.94921875,0.3700000047683716
OPP-013065,ACC-000034,PROD-0029,Upsell,2021-10-29 23:57:22,,Open,99302.0625,0.699999988079071
OPP-013066,ACC-000062,PROD-0078,Expansion,2021-09-27 20:00:58,,Open,2898.72998046875,0.6800000071525574
OPP-013068,ACC-000060,PROD-0097,New Business,2021-12-28 10:34:45,,Open,44105.4296875,0.17000000178813934
OPP-013069,ACC-000039,PROD-0033,Renewal,2022-02-12 23:38:14,,Open,53551.41015625,0.3100000023841858
OPP-013070,ACC-000013,PROD-0033,Upsell,2021-12-12 20:07:29,,Negotiation,12085.8896484375,0.7300000190734863
OPP-013072,ACC-000014,PROD-0008,Cross-sell,2022-02-15 13:02:10,,Qualified,26807.529296875,0.47999998927116394
OPP-013073,ACC-000062,PROD-0010,Cross-sell,2024-07-25 08:32:15,,Negotiation,34538.6796875,0.8899999856948853
OPP-013076,ACC-000024,PROD-0042,New Business,2024-05-31 22:00:19,,Proposal,5952.16015625,0.6000000238418579
