0,1,2,3,4
OPP-015771,Expansion,Closed Won,71680.953125,Renewed
OPP-015784,Expansion,Closed Won,89787.3515625,Pending
OPP-015788,New Business,Closed Won,41379.26171875,Non-Renewed
OPP-015803,Expansion,Closed Won,51520.03125,Auto-Renew
OPP-015808,Upsell,Closed Won,17325.16015625,Renewed
OPP-015811,Cross-sell,Closed Won,81081.109375,Auto-Renew
OPP-015816,Cross-sell,Closed Won,47892.33984375,Non-Renewed
OPP-015822,New Business,Closed Won,93959.9375,Auto-Renew
OPP-015825,Upsell,Closed Won,54498.7890625,Auto-Renew
OPP-015829,Expansion,Closed Won,37396.16015625,Auto-Renew
OPP-015844,Renewal,Closed Won,76850.78125,Non-Renewed
OPP-015853,Expansion,Closed Won,78547.0390625,Pending
OPP-015867,New Business,Closed Won,12759.080078125,Renewed
OPP-015876,Renewal,Closed Won,10643.41015625,Non-Renewed
OPP-015883,Renewal,Closed Won,82504.2578125,Non-Renewed
OPP-015887,New Business,Closed Won,75588.0390625,Auto-Renew
OPP-015888,Cross-sell,Closed Won,6360.27001953125,Auto-Renew
OPP-015891,New Business,Closed Won,78110.390625,Non-Renewed
OPP-015901,Renewal,Closed Won,39285.390625,Non-Renewed
OPP-015905,Upsell,Closed Won,3429.909912109375,Non-Renewed
OPP-015915,Expansion,Closed Won,62453.87109375,Non-Renewed
OPP-015918,Renewal,Closed Won,5225.93994140625,Non-Renewed
OPP-015925,Expansion,Closed Won,93430.84375,Non-Renewed
OPP-015934,Upsell,Closed Won,80458.21875,Non-Renewed
OPP-015937,Renewal,Closed Won,24930.33984375,Non-Renewed
OPP-015940,Cross-sell,Closed Won,67377.546875,Pending
OPP-015948,Upsell,Closed Won,45868.9296875,Pending
OPP-015964,Renewal,Closed Won,86278.546875,Non-Renewed
OPP-015965,Expansion,Closed Won,54171.28125,Non-Renewed
OPP-015987,Cross-sell,Closed Won,27802.51953125,Non-Renewed
OPP-015991,Cross-sell,Closed Won,88860.8515625,Non-Renewed
OPP-016001,Expansion,Closed Won,37174.2109375,Pending
OPP-016002,Upsell,Closed Won,97830.921875,Non-Renewed
OPP-016013,New Business,Closed Won,74690.7890625,Non-Renewed
OPP-016020,Upsell,Closed Won,25276.369140625,Renewed
OPP-016023,Cross-sell,Closed Won,47018.8515625,Renewed
OPP-016025,Upsell,Closed Won,78838.0,Pending
OPP-016029,Upsell,Closed Won,37325.05859375,Non-Renewed
OPP-016032,Expansion,Closed Won,73581.53125,Non-Renewed
OPP-016033,New Business,Closed Won,43227.8203125,Renewed
OPP-016040,Renewal,Closed Won,25646.939453125,Non-Renewed
OPP-016058,Renewal,Closed Won,30831.080078125,Non-Renewed
OPP-016064,Renewal,Closed Won,79924.7265625,Auto-Renew
OPP-016069,Renewal,Closed Won,23857.060546875,Non-Renewed
OPP-016070,Renewal,Closed Won,79319.4296875,Non-Renewed
OPP-016073,Renewal,Closed Won,74240.4609375,Auto-Renew
OPP-016076,Cross-sell,Closed Won,67802.921875,Renewed
OPP-016080,Renewal,Closed Won,15929.740234375,Auto-Renew
OPP-016094,Cross-sell,Closed Won,87727.640625,Pending
OPP-016095,New Business,Closed Won,42228.23046875,Renewed
OPP-016097,Upsell,Closed Won,75641.6484375,Auto-Renew
OPP-016099,Upsell,Closed Won,6865.64990234375,Non-Renewed
OPP-016100,New Business,Closed Won,17436.66015625,Non-Renewed
OPP-016111,New Business,Closed Won,84696.9609375,Non-Renewed
OPP-016114,Upsell,Closed Won,98822.890625,Renewed
OPP-016120,Upsell,Closed Won,63341.98046875,Renewed
OPP-016126,Cross-sell,Closed Won,38123.078125,Non-Renewed
OPP-016143,Cross-sell,Closed Won,7902.330078125,Renewed
OPP-016147,Upsell,Closed Won,88807.34375,Non-Renewed
OPP-016160,Renewal,Closed Won,27777.359375,Non-Renewed
OPP-016164,Expansion,Closed Won,68435.703125,Pending
OPP-016179,Cross-sell,Closed Won,6452.68994140625,Renewed
OPP-016183,New Business,Closed Won,86291.40625,Non-Renewed
OPP-016200,Renewal,Closed Won,40389.859375,Non-Renewed
OPP-016205,Cross-sell,Closed Won,48201.44140625,Non-Renewed
OPP-016208,Renewal,Closed Won,33932.171875,Pending
OPP-016219,Renewal,Closed Won,17986.779296875,Auto-Renew
OPP-016230,Upsell,Closed Won,5081.0498046875,Non-Renewed
OPP-016231,New Business,Closed Won,38865.7890625,Non-Renewed
OPP-016234,Upsell,Closed Won,74726.03125,Non-Renewed
OPP-016238,Upsell,Closed Won,71991.296875,Non-Renewed
OPP-016244,New Business,Closed Won,46655.94921875,Non-Renewed
OPP-016246,New Business,Closed Won,47075.05078125,Non-Renewed
OPP-016254,Renewal,Closed Won,78603.4609375,Pending
OPP-016258,Upsell,Closed Won,37394.21875,Non-Renewed
OPP-016262,Expansion,Closed Won,7127.14013671875,Non-Renewed
OPP-016264,Expansion,Closed Won,79768.2421875,Auto-Renew
OPP-016271,New Business,Closed Won,64747.73046875,Renewed
OPP-016273,Cross-sell,Closed Won,88354.140625,Non-Renewed
OPP-016278,Expansion,Closed Won,32277.26953125,Auto-Renew
OPP-016281,Expansion,Closed Won,77892.34375,Pending
OPP-016287,Renewal,Closed Won,19381.05078125,Auto-Renew
OPP-016288,Upsell,Closed Won,96391.921875,Non-Renewed
OPP-016296,Expansion,Closed Won,54782.28125,Auto-Renew
OPP-016303,Expansion,Closed Won,20467.380859375,Non-Renewed
OPP-016304,New Business,Closed Won,80375.3125,Non-Renewed
OPP-016307,Upsell,Closed Won,9680.51953125,Renewed
OPP-016310,Upsell,Closed Won,65009.890625,Non-Renewed
OPP-016311,Cross-sell,Closed Won,79026.640625,Renewed
OPP-016312,New Business,Closed Won,12980.23046875,Renewed
OPP-016321,Cross-sell,Closed Won,75172.0390625,Pending
OPP-016332,New Business,Closed Won,76352.9375,Non-Renewed
OPP-016335,New Business,Closed Won,34581.44921875,Non-Renewed
OPP-016352,Upsell,Closed Won,93629.3828125,Non-Renewed
OPP-016356,Cross-sell,Closed Won,40738.53125,Pending
OPP-016357,New Business,Closed Won,96049.0234375,Non-Renewed
OPP-016359,Cross-sell,Closed Won,29287.08984375,Renewed
OPP-016360,Expansion,Closed Won,26525.98046875,Non-Renewed
OPP-016366,Renewal,Closed Won,76731.421875,Non-Renewed
OPP-016369,Expansion,Closed Won,32185.6796875,Renewed
OPP-016371,Upsell,Closed Won,48473.12890625,Non-Renewed
OPP-016382,Expansion,Closed Won,62711.44140625,Auto-Renew
OPP-016387,Renewal,Closed Won,85592.3828125,Auto-Renew
OPP-016388,Cross-sell,Closed Won,13707.2900390625,Non-Renewed
OPP-016390,Expansion,Closed Won,17475.810546875,Pending
OPP-016398,Cross-sell,Closed Won,87630.1171875,Pending
OPP-016399,Expansion,Closed Won,49999.109375,Non-Renewed
OPP-016407,Expansion,Closed Won,37699.41015625,Auto-Renew
OPP-016423,Renewal,Closed Won,47237.140625,Renewed
OPP-016431,Expansion,Closed Won,25644.759765625,Non-Renewed
OPP-016436,New Business,Closed Won,40359.94140625,Pending
OPP-016447,New Business,Closed Won,12641.240234375,Renewed
OPP-016452,Cross-sell,Closed Won,95749.9296875,Non-Renewed
OPP-016453,Cross-sell,Closed Won,11169.5,Non-Renewed
OPP-016454,New Business,Closed Won,15166.16015625,Renewed
OPP-016479,Cross-sell,Closed Won,21132.51953125,Auto-Renew
OPP-016480,New Business,Closed Won,5866.27978515625,Non-Renewed
OPP-016483,Upsell,Closed Won,85513.953125,Renewed
OPP-016485,New Business,Closed Won,87822.328125,Renewed
OPP-016487,New Business,Closed Won,6711.9501953125,Non-Renewed
OPP-016488,Upsell,Closed Won,67139.21875,Pending
OPP-016494,New Business,Closed Won,97277.78125,Non-Renewed
OPP-016499,Renewal,Closed Won,98434.4609375,Non-Renewed
OPP-016504,Renewal,Closed Won,60467.4609375,Auto-Renew
OPP-016505,Renewal,Closed Won,62155.44140625,Auto-Renew
OPP-016513,Renewal,Closed Won,75810.8203125,Renewed
OPP-016516,Upsell,Closed Won,98569.6875,Auto-Renew
OPP-016519,New Business,Closed Won,40914.078125,Pending
OPP-016526,Cross-sell,Closed Won,50416.9296875,Pending
OPP-016551,Cross-sell,Closed Won,24471.849609375,Renewed
OPP-016553,New Business,Closed Won,22445.869140625,Non-Renewed
OPP-016556,Upsell,Closed Won,65530.5390625,Renewed
OPP-016574,Renewal,Closed Won,75410.296875,Non-Renewed
OPP-016575,Upsell,Closed Won,44646.19921875,Pending
OPP-016585,Upsell,Closed Won,6528.669921875,Pending
OPP-016593,Renewal,Closed Won,63898.44140625,Non-Renewed
OPP-016600,New Business,Closed Won,8901.990234375,Non-Renewed
OPP-016601,Cross-sell,Closed Won,81616.921875,Renewed
OPP-016602,New Business,Closed Won,63857.87890625,Renewed
OPP-016604,Upsell,Closed Won,19012.240234375,Renewed
OPP-016611,Upsell,Closed Won,22346.779296875,Non-Renewed
OPP-016621,Renewal,Closed Won,15629.48046875,Pending
OPP-016638,Upsell,Closed Won,44866.51171875,Non-Renewed
OPP-016641,New Business,Closed Won,60724.51953125,Non-Renewed
OPP-016655,Upsell,Closed Won,4697.52978515625,Non-Renewed
OPP-016662,Upsell,Closed Won,39937.48046875,Renewed
OPP-016665,Cross-sell,Closed Won,51179.66015625,Non-Renewed
OPP-016680,Upsell,Closed Won,79737.8125,Renewed
OPP-016685,Cross-sell,Closed Won,30225.970703125,Renewed
OPP-016693,Expansion,Closed Won,86991.78125,Non-Renewed
OPP-016696,Renewal,Closed Won,37769.6484375,Non-Renewed
OPP-016699,Cross-sell,Closed Won,54511.3515625,Non-Renewed
OPP-016708,Renewal,Closed Won,43861.62109375,Non-Renewed
OPP-016711,Cross-sell,Closed Won,22897.740234375,Renewed
OPP-016725,Renewal,Closed Won,51439.421875,Non-Renewed
OPP-016730,Cross-sell,Closed Won,3186.75,Renewed
OPP-016733,Expansion,Closed Won,80346.90625,Non-Renewed
OPP-016736,Expansion,Closed Won,4209.7900390625,Non-Renewed
OPP-016746,Cross-sell,Closed Won,25694.830078125,Non-Renewed
OPP-016749,Renewal,Closed Won,94878.6484375,Non-Renewed
OPP-016762,New Business,Closed Won,87649.859375,Auto-Renew
OPP-016763,Upsell,Closed Won,16119.3798828125,Auto-Renew
OPP-016768,Renewal,Closed Won,23562.9609375,Auto-Renew
OPP-016770,Expansion,Closed Won,28168.98046875,Non-Renewed
OPP-016776,Renewal,Closed Won,93001.5703125,Non-Renewed
OPP-016780,New Business,Closed Won,7947.02978515625,Auto-Renew
OPP-016790,Upsell,Closed Won,49315.1796875,Non-Renewed
OPP-016792,Expansion,Closed Won,28375.439453125,Non-Renewed
OPP-016799,Upsell,Closed Won,99016.3828125,Auto-Renew
OPP-016804,Upsell,Closed Won,60047.8515625,Renewed
OPP-016805,Expansion,Closed Won,73705.3125,Pending
OPP-016809,Renewal,Closed Won,3332.8798828125,Non-Renewed
OPP-016810,Upsell,Closed Won,72150.0390625,Pending
OPP-016811,Expansion,Closed Won,35538.1796875,Non-Renewed
OPP-016819,Cross-sell,Closed Won,60843.19140625,Pending
OPP-016823,Cross-sell,Closed Won,77366.78125,Non-Renewed
OPP-016842,Renewal,Closed Won,78128.3515625,Non-Renewed
OPP-016848,Upsell,Closed Won,67931.3515625,Non-Renewed
OPP-016849,Upsell,Closed Won,77953.640625,Pending
OPP-016850,Renewal,Closed Won,38499.609375,Non-Renewed
OPP-016853,Expansion,Closed Won,93492.71875,Pending
OPP-016860,Renewal,Closed Won,30813.779296875,Non-Renewed
OPP-016864,Cross-sell,Closed Won,23051.7890625,Renewed
OPP-016865,Upsell,Closed Won,83327.09375,Auto-Renew
OPP-016878,Upsell,Closed Won,58108.4609375,Non-Renewed
OPP-016880,Cross-sell,Closed Won,3932.050048828125,Renewed
OPP-016882,Renewal,Closed Won,13442.75,Pending
OPP-016883,Cross-sell,Closed Won,65784.96875,Non-Renewed
OPP-016891,New Business,Closed Won,30476.05078125,Non-Renewed
OPP-016893,Expansion,Closed Won,11591.3095703125,Non-Renewed
OPP-016900,Expansion,Closed Won,1383.0699462890625,Non-Renewed
OPP-016921,New Business,Closed Won,71694.8203125,Non-Renewed
OPP-016923,New Business,Closed Won,71342.0234375,Non-Renewed
OPP-016925,Upsell,Closed Won,44340.6796875,Renewed
OPP-016930,Expansion,Closed Won,39916.890625,Pending
OPP-016932,Renewal,Closed Won,50112.30078125,Non-Renewed
OPP-016935,New Business,Closed Won,17084.51953125,Pending
OPP-016945,Upsell,Closed Won,55518.1796875,Non-Renewed
OPP-016946,New Business,Closed Won,57684.640625,Auto-Renew
OPP-016951,Expansion,Closed Won,77956.046875,Non-Renewed
OPP-016955,Cross-sell,Closed Won,31586.869140625,Non-Renewed
OPP-016963,Expansion,Closed Won,86938.7734375,Non-Renewed
OPP-016971,New Business,Closed Won,83440.5703125,Non-Renewed
OPP-016978,Cross-sell,Closed Won,10645.58984375,Non-Renewed
OPP-016984,Expansion,Closed Won,55046.328125,Non-Renewed
OPP-016988,Upsell,Closed Won,31087.30078125,Pending
OPP-016995,Renewal,Closed Won,98810.5234375,Auto-Renew
OPP-016997,New Business,Closed Won,7147.06005859375,Non-Renewed
OPP-016998,Upsell,Closed Won,34706.33984375,Pending
OPP-017000,Renewal,Closed Won,35579.3515625,Pending
OPP-017008,Expansion,Closed Won,75424.8125,Renewed
OPP-017014,Cross-sell,Closed Won,55472.23828125,Non-Renewed
OPP-017020,New Business,Closed Won,26253.890625,Non-Renewed
OPP-017024,Renewal,Closed Won,95477.7109375,Non-Renewed
OPP-017027,Expansion,Closed Won,21498.619140625,Non-Renewed
OPP-017030,New Business,Closed Won,77627.5078125,Non-Renewed
OPP-017034,New Business,Closed Won,58458.390625,Renewed
OPP-017042,Cross-sell,Closed Won,11970.5703125,Auto-Renew
OPP-017058,New Business,Closed Won,91875.0703125,Non-Renewed
OPP-017059,Upsell,Closed Won,55929.6484375,Non-Renewed
OPP-017065,Renewal,Closed Won,6419.14990234375,Renewed
OPP-017070,Upsell,Closed Won,92559.9296875,Non-Renewed
OPP-017078,Renewal,Closed Won,68648.546875,Non-Renewed
OPP-017081,Renewal,Closed Won,52767.01953125,Pending
OPP-017090,Expansion,Closed Won,52323.48046875,Non-Renewed
OPP-017103,Cross-sell,Closed Won,45821.1484375,Non-Renewed
OPP-017115,Cross-sell,Closed Won,31373.66015625,Pending
OPP-017120,Upsell,Closed Won,97596.3515625,Pending
OPP-017124,Renewal,Closed Won,50942.390625,Pending
OPP-017137,Upsell,Closed Won,64510.75,Non-Renewed
OPP-017142,New Business,Closed Won,25556.44921875,Non-Renewed
OPP-017145,Renewal,Closed Won,87803.5078125,Non-Renewed
OPP-017150,Expansion,Closed Won,13846.51953125,Pending
OPP-017151,Upsell,Closed Won,92790.9375,Non-Renewed
OPP-017159,New Business,Closed Won,77981.5,Pending
OPP-017162,New Business,Closed Won,64807.51171875,Non-Renewed
OPP-017163,Renewal,Closed Won,73306.78125,Auto-Renew
OPP-017166,New Business,Closed Won,70994.9375,Pending
OPP-017167,Cross-sell,Closed Won,28261.779296875,Non-Renewed
OPP-017170,New Business,Closed Won,7873.35009765625,Non-Renewed
OPP-017182,Renewal,Closed Won,36504.1015625,Non-Renewed
OPP-017189,Expansion,Closed Won,54861.0390625,Auto-Renew
OPP-017190,Upsell,Closed Won,8699.4697265625,Renewed
OPP-017191,Upsell,Closed Won,96128.21875,Non-Renewed
OPP-017193,Cross-sell,Closed Won,46692.62890625,Renewed
OPP-017202,New Business,Closed Won,58456.5,Non-Renewed
OPP-017216,Expansion,Closed Won,13125.6298828125,Pending
OPP-017217,Renewal,Closed Won,58868.5390625,Renewed
OPP-017220,Upsell,Closed Won,89099.9921875,Non-Renewed
OPP-017233,Expansion,Closed Won,80724.3515625,Auto-Renew
OPP-017241,Cross-sell,Closed Won,7157.81982421875,Renewed
OPP-017246,Cross-sell,Closed Won,62934.578125,Non-Renewed
OPP-017247,Cross-sell,Closed Won,60017.7890625,Auto-Renew
OPP-017251,Renewal,Closed Won,60980.078125,Auto-Renew
OPP-017253,Expansion,Closed Won,99629.203125,Non-Renewed
OPP-017259,Upsell,Closed Won,33743.62109375,Non-Renewed
OPP-017261,Cross-sell,Closed Won,31653.619140625,Pending
OPP-017265,Renewal,Closed Won,88267.203125,Non-Renewed
OPP-017277,Renewal,Closed Won,18965.939453125,Pending
OPP-017280,Upsell,Closed Won,91750.9296875,Pending
OPP-017296,Upsell,Closed Won,21711.240234375,Auto-Renew
OPP-017305,Upsell,Closed Won,63942.9296875,Non-Renewed
OPP-017307,Expansion,Closed Won,30578.08984375,Non-Renewed
OPP-017311,Upsell,Closed Won,62224.4609375,Pending
OPP-017312,New Business,Closed Won,81978.5078125,Renewed
OPP-017314,Cross-sell,Closed Won,34208.62890625,Auto-Renew
OPP-017317,Expansion,Closed Won,43808.609375,Renewed
OPP-017319,Cross-sell,Closed Won,47660.3984375,Pending
OPP-017320,Upsell,Closed Won,90884.3671875,Non-Renewed
OPP-017326,Cross-sell,Closed Won,76857.5703125,Renewed
OPP-017334,New Business,Closed Won,51780.390625,Non-Renewed
OPP-017335,Cross-sell,Closed Won,17284.529296875,Non-Renewed
OPP-017347,Upsell,Closed Won,21079.849609375,Non-Renewed
OPP-017356,New Business,Closed Won,30159.140625,Non-Renewed
OPP-017361,Renewal,Closed Won,74191.4921875,Auto-Renew
OPP-017367,Cross-sell,Closed Won,93394.671875,Renewed
OPP-017368,Renewal,Closed Won,79164.6328125,Renewed
OPP-017372,Renewal,Closed Won,69284.6484375,Non-Renewed
OPP-017374,Expansion,Closed Won,58854.421875,Non-Renewed
OPP-017387,Renewal,Closed Won,33245.51953125,Auto-Renew
OPP-017404,Cross-sell,Closed Won,30098.970703125,Auto-Renew
OPP-017419,Renewal,Closed Won,97575.0078125,Pending
OPP-017425,Upsell,Closed Won,11757.5595703125,Non-Renewed
OPP-017428,New Business,Closed Won,39292.76953125,Pending
OPP-017438,Cross-sell,Closed Won,79101.890625,Non-Renewed
OPP-017449,Renewal,Closed Won,53060.25,Pending
OPP-017466,Cross-sell,Closed Won,47895.76171875,Non-Renewed
OPP-017470,Expansion,Closed Won,24075.4609375,Non-Renewed
OPP-017473,Expansion,Closed Won,64868.03125,Pending
OPP-017475,Renewal,Closed Won,26552.0,Pending
OPP-017480,Upsell,Closed Won,64983.87109375,Renewed
OPP-017489,New Business,Closed Won,53021.66015625,Non-Renewed
OPP-017490,Renewal,Closed Won,87238.953125,Non-Renewed
OPP-017492,Upsell,Closed Won,53608.80078125,Non-Renewed
OPP-017497,New Business,Closed Won,43634.30078125,Non-Renewed
OPP-017500,Upsell,Closed Won,85123.90625,Auto-Renew
OPP-017506,Renewal,Closed Won,13794.009765625,Non-Renewed
OPP-017508,Renewal,Closed Won,36952.0390625,Pending
OPP-017512,Renewal,Closed Won,57845.7109375,Non-Renewed
OPP-017521,New Business,Closed Won,12407.099609375,Pending
OPP-017527,Upsell,Closed Won,54126.390625,Non-Renewed
OPP-017530,Renewal,Closed Won,10603.66015625,Non-Renewed
OPP-017555,Cross-sell,Closed Won,97109.609375,Non-Renewed
OPP-017559,Expansion,Closed Won,96679.671875,Auto-Renew
OPP-017561,Cross-sell,Closed Won,96749.4609375,Non-Renewed
OPP-017564,New Business,Closed Won,84509.671875,Non-Renewed
OPP-017567,Cross-sell,Closed Won,35987.3203125,Auto-Renew
OPP-017568,Upsell,Closed Won,67187.1796875,Non-Renewed
OPP-017590,Upsell,Closed Won,99191.953125,Auto-Renew
OPP-017605,Upsell,Closed Won,17451.66015625,Non-Renewed
OPP-017610,Upsell,Closed Won,1894.219970703125,Auto-Renew
OPP-017611,Upsell,Closed Won,18509.75,Non-Renewed
OPP-017631,Upsell,Closed Won,85928.296875,Non-Renewed
OPP-017640,Cross-sell,Closed Won,30910.16015625,Non-Renewed
OPP-017642,Cross-sell,Closed Won,20255.529296875,Pending
OPP-017648,New Business,Closed Won,97110.28125,Auto-Renew
OPP-017653,Expansion,Closed Won,9149.599609375,Non-Renewed
OPP-017656,Expansion,Closed Won,32044.150390625,Pending
OPP-017662,Expansion,Closed Won,72472.6875,Pending
OPP-017668,Renewal,Closed Won,23493.849609375,Non-Renewed
OPP-017671,Cross-sell,Closed Won,95452.2890625,Auto-Renew
OPP-017673,Upsell,Closed Won,12889.66015625,Pending
OPP-017675,Upsell,Closed Won,55167.640625,Auto-Renew
OPP-017679,Cross-sell,Closed Won,1628.9200439453125,Pending
OPP-017695,Expansion,Closed Won,20894.720703125,Non-Renewed
OPP-017701,Cross-sell,Closed Won,67294.0234375,Non-Renewed
OPP-017709,Renewal,Closed Won,95895.09375,Pending
OPP-017724,Upsell,Closed Won,14950.009765625,Pending
OPP-017730,Cross-sell,Closed Won,55904.0390625,Non-Renewed
OPP-017745,Expansion,Closed Won,63544.62890625,Non-Renewed
OPP-017753,New Business,Closed Won,1209.6099853515625,Pending
OPP-017757,Cross-sell,Closed Won,15353.1396484375,Renewed
OPP-017762,Upsell,Closed Won,34208.109375,Auto-Renew
OPP-017768,Expansion,Closed Won,67088.1796875,Non-Renewed
OPP-017774,Renewal,Closed Won,83277.6484375,Non-Renewed
OPP-017777,Cross-sell,Closed Won,68652.5390625,Non-Renewed
OPP-017783,Upsell,Closed Won,84650.8515625,Auto-Renew
OPP-017789,Expansion,Closed Won,53565.19921875,Auto-Renew
OPP-017799,New Business,Closed Won,11964.009765625,Non-Renewed
OPP-017803,New Business,Closed Won,81089.2421875,Pending
OPP-017824,Cross-sell,Closed Won,33735.12109375,Non-Renewed
OPP-017828,Upsell,Closed Won,35873.171875,Auto-Renew
OPP-017830,Renewal,Closed Won,78095.796875,Non-Renewed
OPP-017832,Expansion,Closed Won,98365.640625,Non-Renewed
OPP-017840,Expansion,Closed Won,76782.7578125,Non-Renewed
OPP-017841,Upsell,Closed Won,45815.69140625,Pending
OPP-017843,Upsell,Closed Won,79354.4609375,Pending
OPP-017851,Expansion,Closed Won,4931.58984375,Auto-Renew
OPP-017854,Renewal,Closed Won,66271.1484375,Non-Renewed
OPP-017862,Upsell,Closed Won,97730.78125,Non-Renewed
OPP-017866,New Business,Closed Won,43010.80859375,Renewed
OPP-017880,New Business,Closed Won,81158.859375,Non-Renewed
OPP-017881,Cross-sell,Closed Won,69075.9765625,Non-Renewed
OPP-017885,New Business,Closed Won,39241.98828125,Non-Renewed
OPP-017886,Expansion,Closed Won,62480.30859375,Renewed
OPP-017900,Expansion,Closed Won,47386.4296875,Auto-Renew
OPP-017911,New Business,Closed Won,33039.25,Renewed
OPP-017912,Cross-sell,Closed Won,39215.6484375,Non-Renewed
OPP-017913,New Business,Closed Won,67629.5390625,Non-Renewed
OPP-017925,Renewal,Closed Won,42079.46875,Non-Renewed
OPP-017928,Upsell,Closed Won,91678.609375,Pending
