Pipeline_ID,Account_ID,Stage,Stage_Entry_Date,Expected_Close_Date,Deal_Size,Probability
PIPE-001518,ACC-000038,Negotiation,2022-01-23 17:14:34,2022-02-07 14:04:38,418313.66,0.87
PIPE-001519,ACC-000039,Proposal,2023-03-29 09:25:24,2023-04-04 05:12:49,424123.03,0.73
PIPE-001520,ACC-000052,Closed Won,2024-03-06 15:00:09,2024-08-25 19:08:54,465165.17,1
PIPE-001521,ACC-000041,Closed Won,2023-12-06 12:12:02,2024-01-03 14:53:55,411863.54,1
PIPE-001522,ACC-000014,Needs Analysis,2022-02-14 16:16:16,2022-08-13 03:30:34,316886.13,0.53
PIPE-001523,ACC-000004,Closed Won,2023-09-26 02:15:03,2024-03-14 23:07:31,422442.64,1
PIPE-001524,ACC-000014,Development,2024-02-03 11:37:34,2024-03-12 04:17:30,158032.38,0
PIPE-001525,ACC-000024,Proposal,2023-06-10 23:19:22,2023-06-12 07:28:09,294893.53,0.62
PIPE-001526,ACC-000033,Prospecting,2024-08-23 09:23:46,2024-12-18 07:24:42,103007.56,0.1
PIPE-001527,ACC-000021,Prospecting,2024-08-06 18:16:10,2024-12-07 00:43:16,139670.68,0.12
PIPE-001528,ACC-000060,Proposal,2025-03-13 16:54:56,2025-06-17 06:21:03,397153.37,0.61
PIPE-001529,ACC-000029,Needs Analysis,2025-06-07 02:29:26,2025-07-11 21:51:19,342057.13,0.5
PIPE-001530,ACC-000042,Prospecting,2025-06-14 09:11:30,2025-09-04 16:02:32,397267.32,0.18
PIPE-001531,ACC-000035,Closed Won,2022-07-13 17:29:00,2022-08-30 12:25:04,284522.88,1
PIPE-001532,ACC-000049,Development,2022-02-14 06:48:36,2022-06-04 22:52:53,61295.95,0
PIPE-001533,ACC-000015,Needs Analysis,2022-04-28 17:13:09,2022-10-24 08:11:29,121635.03,0.48
PIPE-001534,ACC-000051,Qualification,2022-06-08 04:20:10,2022-10-16 07:25:30,251731.62,0.4
PIPE-001535,ACC-000033,Development,2025-04-30 05:42:33,2025-05-11 08:23:59,217722.32,0
PIPE-001536,ACC-000052,Closed Won,2025-04-29 11:15:19,2025-10-10 17:32:26,240841.76,1
PIPE-001537,ACC-000050,Negotiation,2021-07-17 11:38:41,2021-08-17 04:07:06,311466.36,0.89
PIPE-001538,ACC-000052,Closed Lost,2024-12-08 02:59:12,2025-01-17 16:33:01,258438.04,0
PIPE-001539,ACC-000041,Closed Lost,2022-03-19 23:51:20,2022-07-04 09:30:00,8337.04,0
PIPE-001540,ACC-000004,Proposal,2024-06-12 13:45:10,2024-08-15 06:06:40,256610.22,0.69
PIPE-001541,ACC-000060,Closed Lost,2022-03-08 19:24:57,2022-04-02 02:19:28,211664.96,0
PIPE-001542,ACC-000018,Proposal,2022-02-03 07:36:15,2022-03-28 06:52:40,285583.4,0.67
PIPE-001543,ACC-000025,Qualification,2021-07-11 13:38:52,2021-07-20 11:52:07,32559.79,0.37
PIPE-001544,ACC-000015,Qualification,2023-02-23 03:49:45,2023-08-06 03:27:36,51897.77,0.37
PIPE-001545,ACC-000021,Prospecting,2022-01-28 20:55:30,2022-02-24 04:57:38,312467.8,0.1
PIPE-001546,ACC-000042,Prospecting,2022-08-22 21:09:12,2022-09-11 02:27:09,336907.52,0.17
PIPE-001547,ACC-000021,Proposal,2023-07-19 05:23:18,2023-09-17 03:03:43,150391.28,0.71
PIPE-001548,ACC-000046,Needs Analysis,2024-08-24 19:34:48,2024-12-06 08:10:33,239551.36,0.42
PIPE-001549,ACC-000061,Negotiation,2023-03-19 21:30:04,2023-03-29 09:25:13,464351.2,0.86
PIPE-001550,ACC-000057,Closed Won,2021-08-01 05:20:19,2021-10-19 02:07:39,456191.69,1
PIPE-001551,ACC-000034,Closed Won,2022-08-20 05:14:14,2023-01-23 13:58:55,75039.38,1
PIPE-001552,ACC-000051,Closed Won,2025-02-15 11:37:03,2025-06-11 10:43:30,246943.85,1
PIPE-001553,ACC-000032,Negotiation,2024-05-26 18:28:06,2024-09-04 04:43:59,67451.62,0.9
PIPE-001554,ACC-000044,Qualification,2023-08-20 02:15:23,2024-01-11 11:35:48,302431.03,0.22
PIPE-001555,ACC-000038,Development,2022-02-28 12:23:35,2022-04-19 04:28:11,349531.76,0
PIPE-001556,ACC-000060,Negotiation,2023-06-02 15:40:40,2023-10-15 19:03:19,375361.55,0.94
PIPE-001557,ACC-000056,Prospecting,2023-05-04 06:49:38,2023-08-31 13:35:11,212724.48,0.12
PIPE-001558,ACC-000026,Qualification,2021-08-06 17:07:44,2021-12-09 05:41:48,384446.14,0.39
PIPE-001559,ACC-000057,Prospecting,2025-03-01 14:44:49,2025-04-04 13:07:52,19393.5,0.14
PIPE-001560,ACC-000055,Development,2024-01-04 01:36:29,2024-01-08 02:21:06,183770.9,0
PIPE-001561,ACC-000054,Closed Won,2025-03-02 10:02:22,2025-07-24 03:25:00,398841,1
PIPE-001562,ACC-000010,Development,2022-03-27 06:08:38,2022-06-26 06:41:29,259837.48,0
PIPE-001563,ACC-000013,Proposal,2023-03-13 14:36:42,2023-07-06 08:59:33,57859.66,0.78
PIPE-001564,ACC-000061,Closed Won,2024-07-01 08:19:17,2024-10-28 04:21:29,289360.91,1
PIPE-001565,ACC-000036,Needs Analysis,2023-12-18 18:32:51,2023-12-23 23:48:31,26267.8,0.57
PIPE-001566,ACC-000047,Closed Lost,2025-01-03 21:18:39,2025-06-07 03:27:44,341514.95,0
PIPE-001567,ACC-000021,Qualification,2024-12-24 11:31:42,2025-02-15 13:51:43,390724.34,0.21
PIPE-001568,ACC-000047,Negotiation,2025-04-22 19:15:16,2025-06-24 00:41:31,382977.53,0.89
PIPE-001569,ACC-000055,Qualification,2021-09-09 08:46:25,2022-01-18 22:27:25,451545.07,0.26
PIPE-001570,ACC-000060,Proposal,2023-11-12 09:05:13,2023-12-19 14:00:46,10941.79,0.63
PIPE-001571,ACC-000046,Qualification,2021-07-24 01:23:12,2022-01-03 14:52:40,439058.89,0.33
PIPE-001572,ACC-000043,Closed Lost,2024-03-12 18:54:40,2024-09-06 20:21:55,499919.94,0
PIPE-001573,ACC-000056,Qualification,2022-03-19 12:23:12,2022-08-17 18:19:49,123425.12,0.28
PIPE-001574,ACC-000045,Prospecting,2024-09-30 18:47:29,2024-12-24 18:59:08,345819.03,0.09
PIPE-001575,ACC-000058,Negotiation,2024-07-23 18:09:02,2025-01-10 05:14:31,299469.37,0.81
PIPE-001576,ACC-000027,Development,2024-02-19 02:37:55,2024-03-16 19:44:26,263580.94,0
PIPE-001577,ACC-000058,Negotiation,2023-06-08 19:07:31,2023-09-24 19:16:00,441076.99,0.83
PIPE-001578,ACC-000052,Qualification,2022-03-12 01:51:56,2022-08-19 08:31:40,363340.31,0.22
PIPE-001579,ACC-000032,Needs Analysis,2024-05-20 08:55:48,2024-09-18 10:58:56,483313.31,0.53
PIPE-001580,ACC-000043,Negotiation,2023-07-31 10:04:41,2023-09-01 17:24:49,439422.87,0.86
PIPE-001581,ACC-000043,Prospecting,2025-03-03 13:53:41,2025-07-25 05:06:24,498224.53,0.16
PIPE-001582,ACC-000035,Closed Lost,2025-04-20 13:06:25,2025-06-24 21:33:15,391506.71,0
PIPE-001583,ACC-000026,Proposal,2022-05-26 18:57:44,2022-09-16 18:33:06,290414.5,0.67
PIPE-001584,ACC-000058,Development,2023-09-23 10:03:08,2023-10-31 04:01:50,323623.99,0
PIPE-001585,ACC-000044,Needs Analysis,2024-06-17 02:04:38,2024-12-10 00:48:55,303968.71,0.57
PIPE-001586,ACC-000007,Closed Won,2023-07-29 08:55:01,2023-09-24 14:27:25,13994.19,1
PIPE-001587,ACC-000008,Needs Analysis,2022-11-01 22:48:00,2022-12-16 18:24:15,71041.1,0.58
PIPE-001588,ACC-000059,Negotiation,2023-05-19 01:39:12,2023-07-10 19:51:30,163130.95,0.9
PIPE-001589,ACC-000003,Closed Lost,2021-09-17 21:23:30,2021-10-03 11:25:34,319926.08,0
PIPE-001590,ACC-000020,Development,2024-08-31 20:57:36,2024-10-08 01:44:33,283997.15,0
PIPE-001591,ACC-000062,Negotiation,2023-02-16 00:42:21,2023-06-02 08:36:00,106639.05,0.83
PIPE-001592,ACC-000031,Closed Won,2022-08-16 19:04:24,2023-01-11 02:11:56,262257.64,1
PIPE-001593,ACC-000038,Closed Lost,2024-02-05 21:53:36,2024-02-13 22:05:06,265360.04,0
PIPE-001594,ACC-000034,Qualification,2025-05-18 07:37:11,2025-11-01 18:09:42,335749.91,0.38
PIPE-001595,ACC-000040,Development,2025-05-11 11:36:44,2025-08-24 15:00:08,378695.07,0
PIPE-001596,ACC-000008,Proposal,2022-12-15 05:31:20,2023-03-07 02:09:51,483490.41,0.66
PIPE-001597,ACC-000032,Development,2022-09-25 22:55:48,2022-11-04 10:58:13,222180.21,0
PIPE-001598,ACC-000008,Prospecting,2022-02-05 01:57:04,2022-06-11 23:00:49,99663.97,0.18
PIPE-001599,ACC-000061,Negotiation,2021-07-13 05:18:02,2021-10-02 02:18:56,93206.98,0.95
PIPE-001600,ACC-000001,Closed Won,2024-11-06 04:38:18,2025-01-10 14:48:06,355219.42,1
PIPE-001601,ACC-000019,Needs Analysis,2024-02-20 23:06:53,2024-04-05 23:04:55,493806.94,0.48
PIPE-001602,ACC-000047,Qualification,2021-12-28 08:47:37,2022-01-26 15:48:10,293617.51,0.27
PIPE-001603,ACC-000016,Proposal,2022-08-12 03:50:48,2022-11-21 20:04:31,319454.23,0.65
PIPE-001604,ACC-000005,Closed Lost,2022-07-04 14:07:41,2022-11-30 07:51:52,151480.04,0
PIPE-001605,ACC-000031,Negotiation,2024-10-03 16:38:11,2025-01-15 22:56:15,492750.46,0.93
PIPE-001606,ACC-000031,Needs Analysis,2025-04-10 02:29:01,2025-05-15 10:47:11,40458.69,0.53
PIPE-001607,ACC-000062,Proposal,2023-05-27 10:36:59,2023-09-23 15:21:34,382687.55,0.8
PIPE-001608,ACC-000054,Prospecting,2021-09-13 10:57:38,2021-11-29 06:17:13,205165.19,0.11
PIPE-001609,ACC-000012,Qualification,2024-03-03 20:50:40,2024-05-05 07:05:28,148659.92,0.24
PIPE-001610,ACC-000060,Closed Won,2024-10-10 01:15:44,2025-03-23 07:36:15,320037.8,1
PIPE-001611,ACC-000045,Qualification,2024-10-12 01:56:19,2024-12-11 04:01:39,29841.01,0.23
PIPE-001612,ACC-000049,Closed Lost,2022-12-04 06:54:23,2023-03-02 21:50:01,94458.61,0
PIPE-001613,ACC-000057,Prospecting,2022-07-03 02:20:42,2022-08-24 06:31:11,275266.02,0.15
PIPE-001614,ACC-000048,Proposal,2024-05-06 15:10:52,2024-08-24 02:09:29,73703.62,0.63
PIPE-001615,ACC-000016,Development,2024-08-24 07:32:09,2024-10-28 04:06:55,466704.49,0
PIPE-001616,ACC-000037,Development,2022-08-25 19:48:32,2022-09-18 18:08:52,185001.06,0
PIPE-001617,ACC-000005,Proposal,2022-06-01 02:05:43,2022-11-12 02:32:35,235242.78,0.64
PIPE-001618,ACC-000030,Prospecting,2025-03-30 07:21:07,2025-04-26 15:39:43,128592.44,0.05
PIPE-001619,ACC-000041,Needs Analysis,2022-06-26 00:49:26,2022-09-19 16:50:40,376407.39,0.45
PIPE-001620,ACC-000046,Closed Won,2023-02-10 15:58:20,2023-08-08 04:41:19,376107.08,1
PIPE-001621,ACC-000029,Closed Won,2021-10-18 10:31:44,2022-01-08 09:08:51,398282.6,1
PIPE-001622,ACC-000026,Qualification,2022-04-09 08:55:01,2022-09-19 16:22:20,256807.41,0.24
PIPE-001623,ACC-000017,Prospecting,2023-01-20 22:48:08,2023-02-26 07:51:16,416602.48,0.14
PIPE-001624,ACC-000022,Proposal,2022-06-10 12:19:00,2022-06-17 18:00:13,366020.98,0.63
PIPE-001625,ACC-000037,Negotiation,2024-04-20 23:09:57,2024-09-17 21:56:19,431249.79,0.87
PIPE-001626,ACC-000060,Qualification,2025-02-12 21:11:26,2025-06-24 14:54:59,312826.65,0.26
PIPE-001627,ACC-000037,Needs Analysis,2023-11-03 04:44:28,2023-11-17 07:49:02,271766.24,0.5
PIPE-001628,ACC-000058,Development,2024-01-12 11:12:46,2024-05-22 08:59:20,17736.56,0
PIPE-001629,ACC-000016,Development,2023-06-14 23:22:59,2023-07-28 04:32:54,415336.91,0
PIPE-001630,ACC-000032,Qualification,2024-05-27 18:08:10,2024-10-20 22:58:40,208520.98,0.28
PIPE-001631,ACC-000034,Negotiation,2022-04-23 09:47:01,2022-09-08 04:36:50,111785.9,0.9
PIPE-001632,ACC-000009,Closed Lost,2024-03-12 16:42:21,2024-05-03 12:55:34,141277.25,0
PIPE-001633,ACC-000017,Prospecting,2024-02-09 02:57:30,2024-04-08 05:04:07,309461.29,0.07
PIPE-001634,ACC-000059,Qualification,2022-11-28 02:32:28,2022-12-27 05:26:14,415706.02,0.2
PIPE-001635,ACC-000013,Negotiation,2024-10-10 10:13:42,2024-10-14 08:19:58,256209.58,0.87
PIPE-001636,ACC-000060,Closed Won,2022-07-24 17:16:31,2022-10-02 18:38:15,262392.24,1
PIPE-001637,ACC-000019,Closed Won,2024-10-18 11:26:32,2024-11-17 04:10:37,354370.91,1
PIPE-001638,ACC-000052,Negotiation,2022-09-06 21:45:15,2022-10-06 04:15:25,167911.35,0.82
PIPE-001639,ACC-000028,Closed Won,2024-04-12 16:59:17,2024-04-25 05:36:19,187175.14,1
PIPE-001640,ACC-000061,Closed Won,2022-12-30 16:33:23,2023-02-01 23:49:21,58279.44,1
PIPE-001641,ACC-000061,Closed Won,2023-04-02 00:36:45,2023-08-13 13:51:21,374172.62,1
PIPE-001642,ACC-000037,Qualification,2023-08-01 12:17:15,2023-09-10 16:30:33,49533.21,0.2
PIPE-001643,ACC-000055,Closed Lost,2023-09-11 19:18:40,2024-01-16 17:05:39,101321.16,0
PIPE-001644,ACC-000033,Negotiation,2024-10-09 20:20:58,2025-01-17 23:34:31,75672.1,0.81
PIPE-001645,ACC-000010,Closed Lost,2024-02-02 22:01:11,2024-02-06 07:29:23,366874.64,0
PIPE-001646,ACC-000035,Needs Analysis,2024-03-26 12:39:38,2024-06-23 05:01:56,113432.27,0.42
PIPE-001647,ACC-000052,Closed Lost,2024-10-03 14:33:51,2024-12-17 03:12:55,458819.23,0
PIPE-001648,ACC-000060,Qualification,2024-07-27 12:10:32,2024-08-19 13:56:53,186849.89,0.37
PIPE-001649,ACC-000002,Prospecting,2022-07-19 19:49:47,2022-08-13 05:13:17,165624.91,0.12
PIPE-001650,ACC-000025,Closed Lost,2024-03-06 20:57:55,2024-07-20 11:00:25,47938.94,0
PIPE-001651,ACC-000026,Closed Won,2023-10-28 06:59:30,2024-03-26 20:39:39,11412.45,1
PIPE-001652,ACC-000006,Prospecting,2023-07-06 22:26:25,2023-11-21 03:45:01,290754.26,0.11
PIPE-001653,ACC-000027,Closed Won,2023-02-14 17:31:54,2023-04-01 02:24:28,248529.37,1
PIPE-001654,ACC-000008,Qualification,2024-04-19 02:06:06,2024-09-20 16:42:04,441610.67,0.26
PIPE-001655,ACC-000041,Closed Lost,2024-04-25 02:57:04,2024-10-01 01:09:13,13673.13,0
PIPE-001656,ACC-000051,Proposal,2024-01-31 17:24:36,2024-04-07 09:34:22,260779.94,0.8
PIPE-001657,ACC-000039,Proposal,2022-09-22 15:26:26,2023-02-09 23:08:59,430635.66,0.66
PIPE-001658,ACC-000008,Prospecting,2021-09-01 14:43:28,2021-09-07 07:29:51,468831.48,0.19
PIPE-001659,ACC-000005,Prospecting,2024-12-10 08:44:44,2025-06-04 07:04:08,281260.39,0.16
PIPE-001660,ACC-000010,Qualification,2022-03-21 12:02:39,2022-08-28 02:00:38,467888.32,0.24
PIPE-001661,ACC-000060,Closed Won,2022-01-28 06:15:39,2022-01-30 23:09:25,464066.13,1
PIPE-001662,ACC-000059,Development,2024-06-30 04:37:46,2024-07-31 23:56:54,301464.54,0
PIPE-001663,ACC-000032,Closed Won,2025-03-23 01:46:42,2025-08-08 17:36:01,416189.48,1
PIPE-001664,ACC-000008,Needs Analysis,2025-03-10 13:13:03,2025-06-03 21:05:09,107728.11,0.44
PIPE-001665,ACC-000014,Closed Lost,2024-10-06 17:04:45,2025-01-04 05:18:44,347666.45,0
PIPE-001666,ACC-000062,Prospecting,2023-11-14 01:03:15,2024-03-02 04:47:25,117283.69,0.17
PIPE-001667,ACC-000056,Closed Won,2024-11-14 21:59:50,2025-02-05 04:38:11,299499.86,1
PIPE-001668,ACC-000058,Development,2023-12-24 06:52:06,2024-03-04 03:39:18,437095.65,0
PIPE-001669,ACC-000002,Closed Won,2021-12-04 21:59:02,2022-01-05 10:20:27,35317.53,1
PIPE-001670,ACC-000046,Prospecting,2023-07-09 23:58:38,2023-12-01 07:14:31,263468.99,0.18
PIPE-001671,ACC-000041,Closed Won,2025-03-11 09:17:05,2025-03-12 17:40:08,271033.59,1
PIPE-001672,ACC-000019,Qualification,2025-01-29 16:59:59,2025-04-01 15:53:20,449113.59,0.38
PIPE-001673,ACC-000049,Negotiation,2023-07-28 06:36:04,2023-08-03 20:18:48,53243.81,0.8
PIPE-001674,ACC-000014,Development,2024-07-07 22:12:25,2024-08-08 22:55:47,474111.96,0
PIPE-001675,ACC-000062,Closed Lost,2023-07-18 18:29:17,2023-08-25 18:42:29,9644.29,0
PIPE-001676,ACC-000014,Negotiation,2024-03-07 16:10:00,2024-03-12 16:19:25,259544.47,0.85
PIPE-001677,ACC-000021,Qualification,2024-10-07 18:47:43,2025-02-17 19:40:26,481717.15,0.28
PIPE-001678,ACC-000038,Needs Analysis,2022-06-24 16:14:34,2022-10-04 12:59:43,234203.14,0.47
PIPE-001679,ACC-000029,Negotiation,2025-02-15 20:58:15,2025-03-24 11:46:11,351960.86,0.91
PIPE-001680,ACC-000016,Closed Won,2025-05-07 02:59:31,2025-05-19 12:16:16,487777.83,1
PIPE-001681,ACC-000025,Negotiation,2021-09-20 22:35:41,2021-09-23 14:05:26,358865.67,0.92
PIPE-001682,ACC-000022,Closed Won,2024-05-04 17:56:18,2024-05-13 01:50:44,355478.29,1
PIPE-001683,ACC-000047,Qualification,2022-06-02 01:37:30,2022-09-25 04:02:16,395614.83,0.28
PIPE-001684,ACC-000036,Qualification,2021-07-16 23:34:47,2021-12-28 09:07:37,117225.02,0.31
PIPE-001685,ACC-000047,Negotiation,2021-11-14 05:52:37,2021-12-06 11:37:29,347144.65,0.83
PIPE-001686,ACC-000003,Needs Analysis,2021-10-01 10:34:38,2022-01-19 00:18:20,283881.11,0.45
PIPE-001687,ACC-000055,Proposal,2021-09-12 15:31:19,2021-09-23 11:05:52,461641.34,0.76
PIPE-001688,ACC-000048,Negotiation,2023-11-26 22:13:00,2023-12-31 14:31:40,235154.78,0.84
PIPE-001689,ACC-000055,Qualification,2024-12-21 06:14:24,2025-04-09 19:47:51,421836.92,0.2
PIPE-001690,ACC-000056,Development,2025-04-05 04:00:39,2025-05-08 20:18:05,316004.84,0
PIPE-001691,ACC-000011,Development,2021-12-20 02:43:42,2022-05-20 04:41:51,290105.35,0
PIPE-001692,ACC-000035,Prospecting,2025-05-29 03:02:50,2025-05-30 20:09:10,417427.09,0.06
PIPE-001693,ACC-000039,Negotiation,2022-05-01 01:37:49,2022-10-14 12:51:38,425603.29,0.88
PIPE-001694,ACC-000025,Proposal,2023-10-21 10:09:41,2024-04-03 05:20:14,346917.51,0.67
PIPE-001695,ACC-000028,Needs Analysis,2025-05-30 08:36:46,2025-09-11 05:48:25,198439.88,0.59
PIPE-001696,ACC-000042,Needs Analysis,2023-07-15 20:54:28,2023-10-24 05:33:12,4358.47,0.54
PIPE-001697,ACC-000061,Closed Lost,2021-12-08 19:29:18,2022-02-12 17:12:08,199495.5,0
PIPE-001698,ACC-000049,Closed Won,2021-12-23 12:17:47,2022-06-15 11:24:03,394328.34,1
PIPE-001699,ACC-000046,Proposal,2022-09-22 12:19:18,2022-10-13 22:07:50,268046.21,0.67
PIPE-001700,ACC-000015,Proposal,2023-06-21 16:09:46,2023-09-28 11:46:26,216211.47,0.76
PIPE-001701,ACC-000037,Negotiation,2023-12-17 09:25:00,2024-05-30 00:18:24,363811.02,0.95
PIPE-001702,ACC-000039,Qualification,2022-03-04 23:40:14,2022-05-27 14:26:31,226283.56,0.26
PIPE-001703,ACC-000013,Negotiation,2023-01-19 16:18:21,2023-03-17 02:37:48,220510.95,0.84
PIPE-001704,ACC-000005,Closed Won,2021-09-22 09:04:23,2022-02-25 11:40:45,160736.69,1
PIPE-001705,ACC-000038,Proposal,2021-10-28 13:09:57,2022-04-17 00:39:47,183062.74,0.64
PIPE-001706,ACC-000039,Negotiation,2024-12-05 12:40:03,2025-05-31 07:07:57,217541.75,0.92
PIPE-001707,ACC-000020,Proposal,2023-03-02 13:09:42,2023-04-06 18:14:21,96339.44,0.79
PIPE-001708,ACC-000046,Negotiation,2024-08-15 01:59:24,2024-10-09 17:15:38,335388.34,0.81
PIPE-001709,ACC-000030,Closed Won,2025-03-03 17:44:06,2025-03-31 19:52:01,5409.94,1
PIPE-001710,ACC-000053,Qualification,2024-01-08 06:34:44,2024-03-18 05:22:38,310212.44,0.28
PIPE-001711,ACC-000009,Development,2025-05-31 11:45:47,2025-10-10 17:41:58,248472.27,0
PIPE-001712,ACC-000062,Closed Lost,2025-04-21 15:06:44,2025-07-02 19:29:52,479072.38,0
PIPE-001713,ACC-000027,Proposal,2023-01-21 16:55:16,2023-07-19 15:08:22,156323.32,0.76
PIPE-001714,ACC-000007,Negotiation,2022-06-08 13:04:29,2022-09-16 14:29:27,60249.42,0.95
PIPE-001715,ACC-000024,Needs Analysis,2023-07-17 19:53:33,2023-07-28 10:03:31,60128.12,0.5
PIPE-001716,ACC-000059,Closed Won,2023-12-01 18:50:09,2024-03-04 15:36:26,34436.44,1
PIPE-001717,ACC-000055,Development,2023-12-18 08:21:25,2024-01-05 16:19:20,174664.72,0
PIPE-001718,ACC-000052,Closed Won,2022-11-03 12:22:43,2023-03-13 05:41:10,288441.58,1
PIPE-001719,ACC-000001,Closed Won,2022-10-11 15:21:23,2022-11-12 12:00:37,50432.72,1
PIPE-001720,ACC-000055,Closed Won,2022-03-27 09:13:56,2022-09-23 01:21:59,499207.46,1
PIPE-001721,ACC-000032,Closed Won,2024-07-05 06:44:25,2024-11-27 19:42:10,113199.5,1
PIPE-001722,ACC-000037,Needs Analysis,2025-02-23 08:06:34,2025-03-06 07:02:51,216751,0.59
PIPE-001723,ACC-000005,Development,2023-01-08 02:59:16,2023-04-25 17:46:41,219122.04,0
PIPE-001724,ACC-000016,Negotiation,2024-04-21 21:24:32,2024-05-31 14:07:01,274947,0.89
PIPE-001725,ACC-000003,Closed Won,2022-01-29 07:19:08,2022-06-16 22:02:11,289449.95,1
PIPE-001726,ACC-000019,Qualification,2023-09-14 14:59:40,2023-10-29 15:54:25,114853.51,0.39
PIPE-001727,ACC-000005,Closed Lost,2023-06-27 22:21:06,2023-07-11 02:15:27,143902.83,0
PIPE-001728,ACC-000061,Prospecting,2024-06-14 15:21:50,2024-08-27 10:13:43,386170.7,0.15
PIPE-001729,ACC-000021,Needs Analysis,2025-06-20 10:06:11,2025-10-02 08:34:23,229752.24,0.49
PIPE-001730,ACC-000024,Closed Lost,2025-05-20 02:27:48,2025-08-22 17:07:19,486960.54,0
PIPE-001731,ACC-000006,Qualification,2022-11-22 05:21:20,2023-01-22 19:32:46,48284.3,0.37
PIPE-001732,ACC-000001,Needs Analysis,2022-07-28 21:29:25,2022-12-30 08:58:30,259386.52,0.43
PIPE-001733,ACC-000056,Proposal,2024-02-01 05:31:33,2024-04-20 21:53:06,323397.23,0.72
PIPE-001734,ACC-000048,Prospecting,2022-05-27 16:10:06,2022-07-02 22:20:36,107568.59,0.07
PIPE-001735,ACC-000029,Qualification,2022-08-15 03:36:28,2023-01-27 01:27:55,389842.47,0.23
PIPE-001736,ACC-000005,Closed Won,2022-02-17 10:21:16,2022-04-15 23:45:03,144831.1,1
PIPE-001737,ACC-000025,Closed Won,2025-06-02 00:36:55,2025-11-26 02:27:36,55211.38,1
PIPE-001738,ACC-000026,Negotiation,2023-02-27 07:27:37,2023-05-17 22:45:18,119916.44,0.81
PIPE-001739,ACC-000010,Closed Lost,2021-09-26 19:09:40,2021-11-27 09:28:55,197925.68,0
PIPE-001740,ACC-000062,Negotiation,2023-07-22 12:36:37,2023-08-27 17:52:17,449760.22,0.83
PIPE-001741,ACC-000048,Negotiation,2024-01-15 03:15:51,2024-03-05 21:48:47,223393.39,0.9
PIPE-001742,ACC-000029,Prospecting,2023-08-30 20:54:31,2023-10-22 16:51:08,55554.03,0.12
PIPE-001743,ACC-000045,Development,2022-02-22 11:28:24,2022-03-31 03:46:03,328557.61,0
PIPE-001744,ACC-000003,Closed Lost,2025-04-21 07:38:52,2025-04-26 22:03:10,187431.82,0
PIPE-001745,ACC-000034,Development,2025-01-19 13:56:12,2025-05-19 23:46:24,328711.5,0
PIPE-001746,ACC-000052,Proposal,2021-08-03 05:28:58,2021-08-07 01:17:01,155451.62,0.7
PIPE-001747,ACC-000034,Development,2021-12-11 01:03:53,2022-05-05 21:09:47,450896.46,0
PIPE-001748,ACC-000020,Development,2022-09-25 00:49:22,2022-11-08 11:52:39,170929.69,0
PIPE-001749,ACC-000024,Proposal,2024-10-25 12:24:04,2024-11-14 12:48:45,399447.18,0.6
PIPE-001750,ACC-000045,Qualification,2021-08-29 08:01:42,2021-09-12 11:00:57,298989.37,0.29
PIPE-001751,ACC-000014,Prospecting,2023-05-03 14:17:29,2023-09-06 00:53:22,403122.05,0.19
PIPE-001752,ACC-000035,Closed Won,2021-09-30 16:27:10,2022-01-26 20:58:00,86712.45,1
PIPE-001753,ACC-000012,Prospecting,2023-05-15 06:58:41,2023-10-04 12:36:51,126233.07,0.12
PIPE-001754,ACC-000004,Prospecting,2021-08-07 18:18:29,2021-12-29 22:59:25,467720.88,0.12
PIPE-001755,ACC-000057,Prospecting,2023-04-28 17:31:30,2023-07-27 21:21:26,217058.53,0.07
PIPE-001756,ACC-000052,Prospecting,2024-04-02 08:11:04,2024-04-12 01:49:03,466124.12,0.07
PIPE-001757,ACC-000062,Negotiation,2022-07-28 20:12:58,2022-12-16 11:33:57,195190.49,0.82
PIPE-001758,ACC-000025,Prospecting,2022-07-13 00:58:07,2022-07-16 04:17:45,458543.63,0.19
PIPE-001759,ACC-000001,Needs Analysis,2022-03-04 23:21:57,2022-04-27 23:50:06,207065.6,0.55
PIPE-001760,ACC-000056,Prospecting,2021-12-15 08:29:52,2022-06-10 04:41:18,412968.5,0.14
PIPE-001761,ACC-000007,Negotiation,2025-05-27 18:23:46,2025-09-25 09:09:46,85171.25,0.88
PIPE-001762,ACC-000022,Proposal,2022-05-29 03:48:37,2022-08-05 19:16:51,493025.82,0.67
PIPE-001763,ACC-000059,Needs Analysis,2021-08-16 04:57:47,2021-11-22 23:30:31,346544.25,0.57
PIPE-001764,ACC-000033,Closed Lost,2024-06-28 06:41:41,2024-12-03 23:30:17,177172.19,0
PIPE-001765,ACC-000033,Qualification,2021-07-19 06:45:04,2021-09-30 07:40:46,32198.52,0.25
PIPE-001766,ACC-000029,Development,2022-08-16 19:48:36,2023-01-28 01:27:45,357965.86,0
PIPE-001767,ACC-000027,Qualification,2022-03-27 09:25:53,2022-05-07 04:05:37,151745.6,0.37
PIPE-001768,ACC-000038,Negotiation,2022-06-06 05:34:32,2022-11-04 15:09:18,107209.33,0.83
PIPE-001769,ACC-000011,Development,2022-12-24 04:12:33,2023-04-01 05:44:04,92008.62,0
PIPE-001770,ACC-000030,Closed Lost,2022-09-11 22:30:02,2022-09-27 11:05:31,142284.05,0
PIPE-001771,ACC-000056,Closed Lost,2023-01-02 15:32:55,2023-01-27 03:18:45,262251.45,0
